serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents,monthly_income_imputed
0,0.021155757,40,0,0.272104181,5835.0,5,0,2,0,0.0,5989.0
0,0.134443022,30,1,988.0,6210.0,6,0,1,0,0.0,6210.0
0,0.051466205,59,0,0.315860505,18523.0,12,0,1,0,1.0,4300.0
1,1.107309487,58,1,0.370136187,6167.0,10,0,1,0,1.0,10370.0
0,0.802416555,48,0,0.12808904,5300.0,5,0,0,0,1.0,3717.0
0,0.012319507,82,0,0.002698651,3334.0,8,0,0,0,0.0,8300.0
0,0.051523508,41,1,0.31747016,6450.0,7,0,1,0,3.0,7203.0
0,0.450549451,37,2,835.0,2206.0,3,1,0,0,2.0,2206.0
1,0.9999999,37,0,0.0,1738.0,3,0,0,0,0.0,2206.0
0,0.0,50,0,0.32260228,8945.0,9,0,1,0,3.0,8723.0
0,0.126887311,52,0,0.686465083,8333.0,8,0,2,0,1.0,12970.0
0,0.686888525,55,0,0.333501006,21867.0,12,0,2,0,0.0,8000.0
0,0.473438374,50,0,0.317188668,12036.0,6,0,2,0,0.0,4830.0
0,0.049443558,49,0,3510.0,7203.0,7,0,1,0,2.0,7203.0
0,0.9999999,46,0,0.33167638,5833.0,7,0,2,0,4.0,9000.0
0,0.01992463,46,0,0.203089505,2200.0,7,0,0,0,0.0,3614.0
0,0.6187741,39,0,0.387540453,7415.0,8,0,1,0,0.0,8333.0
1,0.9940059940000001,49,2,0.061508368,4600.0,5,1,0,0,0.0,3717.0
0,0.008127739999999998,71,0,0.0979565,18252.0,16,0,1,0,1.0,9000.0
1,0.7915270199999997,47,0,0.5880432560000001,4900.0,10,0,1,0,1.0,10370.0
0,0.21282623899999997,42,0,0.247420206,12500.0,8,0,2,0,2.0,12970.0
0,0.09286795,54,0,0.308586427,8000.0,8,0,2,0,0.0,12970.0
0,0.220042834,63,0,1457.0,3913.0,13,1,0,0,0.0,3913.0
0,0.037717615,56,0,0.092888515,10700.0,8,0,1,0,0.0,8333.0
0,0.091912837,63,0,0.199036323,10791.0,8,0,2,0,0.0,12970.0
0,0.9999999,50,1,0.16091954,2000.0,1,0,0,1,2.0,6200.0
0,1.040939384,39,0,0.10278080699999999,3667.0,7,1,0,0,1.0,3614.0
0,0.069991861,25,1,0.055327185999999993,9000.0,10,0,0,0,1.0,3000.0
0,0.047986962,58,0,0.279588565,7485.0,6,0,1,0,2.0,6210.0
0,0.051413798,53,0,2817.0,7203.0,7,0,1,0,0.0,7203.0
0,0.023393703,46,0,0.238273142,7226.0,16,0,1,0,2.0,9000.0
0,0.263241513,76,0,0.140358184,2400.0,14,0,0,0,0.0,1583.0
0,0.9999999,45,0,0.278144371,5000.0,6,0,1,0,2.0,6210.0
0,0.9999999,43,0,0.111812681,3800.0,1,0,0,2,0.0,6200.0
0,0.093859512,46,0,0.270094723,11084.0,9,0,3,0,0.0,18500.0
0,0.034912291,69,0,0.007832028000000001,6000.0,2,0,0,0,0.0,3584.0
0,0.902190596,32,0,0.484522207,5200.0,9,0,1,0,1.0,8723.0
0,0.12954039,57,0,0.051237191,4000.0,10,0,0,0,0.0,3000.0
0,0.8416241599999998,44,0,0.433349778,10134.0,14,0,2,0,0.0,10333.0
0,0.880158455,54,0,0.561485246,7082.0,11,0,2,0,2.0,9891.0
0,0.132750679,42,0,2865.0,4830.0,6,0,2,0,0.0,4830.0
0,0.390412412,37,1,0.296876383,11300.0,15,0,2,0,4.0,3750.0
0,0.92296719,22,0,0.12195122,2500.0,3,0,0,0,0.0,2206.0
0,0.05402364900000001,65,0,0.18430525600000008,4166.0,2,0,1,0,0.0,2751.0
0,0.0,46,0,0.288265306,5095.0,3,0,1,0,0.0,7200.0
0,0.070136751,47,0,0.138300405,4200.0,11,0,1,0,1.0,10417.0
0,0.031786128,55,0,9.0,6200.0,1,0,0,0,0.0,6200.0
0,0.13430847699999998,75,1,0.269367158,7331.0,12,1,1,0,1.0,4300.0
0,0.153124699,63,0,3028.0,9000.0,16,0,1,0,0.0,9000.0
0,0.913534498,41,0,1593.0,2800.0,9,0,0,0,3.0,2800.0
0,0.126387361,52,0,0.02292769,1700.0,2,0,0,0,0.0,3584.0
0,0.0,46,0,0.174484613,3346.0,5,0,1,0,0.0,5000.0
0,0.00465228,60,0,0.00591466,2366.0,10,0,0,0,1.0,3000.0
0,0.10228829699999999,53,0,1653.0,6210.0,6,0,1,0,0.0,6210.0
0,0.0006339869999999999,71,0,0.179982002,10000.0,9,0,2,0,1.0,28306.0
0,0.099315199,54,1,0.456644247,5500.0,20,0,2,0,1.0,4903.0
0,0.519917473,70,0,1968.0,0.0,4,0,1,0,1.0,0.0
0,0.421604299,32,1,0.181204699,4000.0,6,0,0,0,0.0,2660.0
0,0.011460245,80,0,464.0,2660.0,6,0,0,0,0.0,2660.0
0,0.01999964,57,0,0.36152594,14128.0,12,0,2,0,1.0,8000.0
0,0.9999999,52,0,0.107473132,4000.0,2,0,0,0,0.0,3584.0
0,0.430505672,51,0,0.382286634,3104.0,9,0,3,0,0.0,18500.0
0,0.9655951880000002,69,0,12.71013932,2583.0,14,0,1,0,0.0,9750.0
0,0.023067923,63,0,1.30989011,1819.0,13,0,2,0,0.0,9000.0
0,0.606388072,76,0,0.15202525,1900.0,4,0,0,0,0.0,6250.0
0,0.487683528,50,1,299.0,3584.0,2,0,0,0,0.0,3584.0
1,0.049967339000000006,59,0,0.033861621,14322.0,15,0,0,0,0.0,8500.0
0,0.091045453,62,0,0.874382885,14583.0,24,0,10,0,0.0,25000.0
0,0.992857245,61,0,0.648763681,4933.0,7,0,1,0,2.0,7203.0
0,0.0,54,0,0.257556603,8700.0,5,0,2,0,0.0,5989.0
0,0.644379801,65,0,425.0,6200.0,1,0,0,0,0.0,6200.0
0,0.6370643220000001,29,0,3066.0,3576.0,12,0,3,0,0.0,3576.0
0,0.316803517,41,0,0.169721495,4200.0,7,0,0,0,0.0,3614.0
0,0.034413715,50,0,0.014513788,6200.0,3,0,0,0,0.0,2206.0
0,0.17376735899999998,64,0,0.49741837,13750.0,11,0,2,0,1.0,9891.0
0,0.272541498,48,0,2492.0,9750.0,14,0,1,0,0.0,9750.0
0,0.286952067,34,0,0.461544871,12000.0,17,0,1,0,3.0,11105.0
0,0.892273705,31,0,0.185230661,5700.0,4,0,0,0,0.0,6250.0
0,0.016877028999999998,58,0,0.189306672,4600.0,23,0,2,0,0.0,12903.0
0,0.9999999,49,98,0.0,3000.0,0,98,0,98,0.0,2636.0
0,0.048694686,26,0,0.10316698699999999,2083.0,2,0,0,0,0.0,3584.0
0,0.111960639,45,0,0.434085096,4300.0,5,0,1,0,4.0,5000.0
0,0.509143421,66,0,0.29312192,14000.0,10,0,2,0,0.0,4250.0
1,0.975341553,34,0,0.283177109,4053.0,4,1,1,0,0.0,0.0
0,0.252200467,28,2,0.169929196,2400.0,14,0,0,1,2.0,1583.0
0,0.029957961,70,0,0.164688857,3454.0,6,0,1,0,0.0,6210.0
0,0.340612367,34,0,0.364885973,3200.0,8,0,1,0,1.0,8333.0
0,0.08983793099999998,69,0,0.491143911,5419.0,21,0,3,0,0.0,10000.0
0,0.8261738259999999,32,1,1481.0,0.0,4,0,1,0,0.0,0.0
0,0.029107321,84,0,0.010663112,3000.0,9,0,0,0,0.0,2800.0
0,0.8236272879999998,32,0,0.08041958,857.0,4,0,0,0,0.0,6250.0
0,0.097719837,49,0,0.093037777,3202.0,8,0,0,0,0.0,8300.0
0,0.424590204,59,0,0.537378733,5256.0,5,0,1,0,0.0,5000.0
0,0.182241799,42,1,0.271432142,4000.0,9,0,0,0,2.0,2800.0
0,0.001190063,54,0,0.366737029,9000.0,9,0,2,0,0.0,28306.0
0,0.887311269,44,0,0.064587083,5000.0,2,0,0,0,2.0,3584.0
0,1.0163198690000002,42,0,0.157800785,2800.0,2,0,0,0,0.0,3584.0
0,0.889541716,37,1,0.37607704,1972.0,4,0,0,0,0.0,6250.0
0,0.196089365,27,0,0.607998334,4800.0,10,0,2,0,0.0,4250.0
0,0.924075503,67,0,16788.0,4300.0,12,0,1,0,0.0,4300.0
0,0.073785243,46,0,0.29067733100000004,4000.0,8,0,0,0,2.0,8300.0
0,0.08999518699999999,58,0,0.457565116,6833.0,5,0,1,0,2.0,5000.0
0,0.0,47,0,3723.0,21666.0,10,0,3,1,2.0,21666.0
0,0.0,31,0,0.35068007100000004,1690.0,7,0,0,0,0.0,3614.0
0,0.8725177059999999,61,5,1518.0,9000.0,13,0,2,0,0.0,9000.0
1,0.8202574889999998,73,1,0.588342857,4374.0,9,2,2,0,0.0,28306.0
0,0.12047822300000001,58,0,292.0,1300.0,12,0,0,0,1.0,1300.0
0,0.015423481,26,0,0.001129518,2655.0,2,0,0,0,1.0,3584.0
0,0.06794051599999999,74,1,0.476904619,5000.0,12,0,3,0,0.0,3576.0
1,0.142732024,48,0,0.390227082,20300.0,22,0,5,0,3.0,5000.0
0,0.0,59,0,958.0,8245.0,3,0,2,0,0.0,8245.0
0,0.8177166609999998,41,0,0.35130823200000005,3133.0,3,0,1,0,1.0,7200.0
0,0.0,50,0,0.364046734,3765.0,7,0,3,0,1.0,12083.0
0,0.4249433420000001,48,0,0.283429143,4000.0,12,0,0,0,0.0,1300.0
0,0.538922156,33,0,0.089734211,4100.0,3,0,0,0,0.0,2206.0
0,0.048480638,49,0,0.175874888,7800.0,14,0,2,0,2.0,10333.0
0,0.035849157,49,0,0.4334277620000001,3176.0,8,0,2,0,0.0,12970.0
0,1.006570803,42,1,0.463307013,4305.0,4,0,1,0,2.0,0.0
0,0.041228219,59,0,0.085832949,6500.0,5,0,0,0,0.0,3717.0
0,0.252001761,52,0,0.380080996,6666.0,20,0,2,0,2.0,4903.0
0,0.19111490399999997,71,0,0.110788582,6200.0,8,0,1,1,0.0,8333.0
1,0.313764072,59,1,0.22195646,24666.0,11,1,1,0,0.0,10417.0
0,0.118382344,65,0,2174.0,7203.0,7,0,1,0,0.0,7203.0
1,0.995001136,37,0,0.321441843,2690.0,18,0,0,0,2.0,9655.0
0,0.200842448,65,0,0.105649058,6000.0,4,0,0,0,1.0,6250.0
0,0.03050813,79,0,0.018878401,1800.0,13,0,0,0,0.0,3913.0
0,0.04289209099999999,57,1,0.591201257,7000.0,11,0,3,0,0.0,4000.0
0,0.864668483,24,0,2.311755361,2517.0,3,0,0,0,0.0,2206.0
0,0.0,64,0,0.399657925,1753.0,7,0,2,1,0.0,9000.0
0,0.216860396,69,0,0.386462469,5288.0,15,0,1,0,0.0,7333.0
0,0.306965893,34,1,0.573237794,6000.0,7,0,2,0,0.0,9000.0
0,0.019592163,24,0,0.6016166279999999,865.0,3,0,0,0,0.0,2206.0
0,0.021458879,55,0,0.172063687,13000.0,7,0,2,0,2.0,9000.0
0,0.7906503339999998,49,0,0.35876536600000003,7483.0,3,0,1,0,2.0,7200.0
0,0.0,48,0,0.16876003399999998,10588.0,6,0,2,0,0.0,4830.0
0,0.009527042,50,0,0.248256053,4873.0,10,0,1,0,4.0,10370.0
0,0.16881062,55,0,0.217229394,12083.0,9,0,1,0,0.0,8723.0
1,0.026605891,45,0,0.083314819,4500.0,9,0,0,0,0.0,2800.0
0,0.002636124,50,0,0.0,4000.0,4,0,0,0,0.0,6250.0
0,0.042391522,59,0,747.0,7200.0,3,0,1,0,0.0,7200.0
0,0.024738055,82,0,17.0,3584.0,2,0,0,0,0.0,3584.0
0,0.00277345,56,0,7351.0,10000.0,13,0,3,0,1.0,10000.0
0,0.30496950300000003,37,0,0.408847292,12500.0,12,0,1,0,2.0,4300.0
0,0.0,35,0,0.5698100629999999,3000.0,2,3,1,0,0.0,2751.0
0,0.5357851770000001,29,0,0.096858639,9167.0,9,0,0,0,0.0,2800.0
0,0.0037689409999999996,39,0,0.266090298,1040.0,2,0,0,0,2.0,3584.0
0,0.010341508,61,0,0.383774026,9416.0,11,0,2,0,1.0,9891.0
0,0.609793995,38,1,0.168561873,4484.0,13,0,0,0,3.0,3913.0
0,0.315323778,57,0,0.080979755,4000.0,5,0,0,0,0.0,3717.0
0,0.058795296,62,0,22.0,6200.0,1,0,0,0,0.0,6200.0
0,0.7270824609999998,65,0,0.235341551,8680.0,10,0,1,0,0.0,10370.0
0,0.000631058,43,0,2100.0,6210.0,6,0,1,0,0.0,6210.0
0,0.0,35,1,0.8391934679999998,6000.0,14,0,2,0,2.0,10333.0
0,0.212781431,54,0,0.205673386,19000.0,7,0,2,0,2.0,9000.0
0,0.231641734,60,0,0.556688933,11077.0,25,0,2,0,0.0,5091.0
0,0.091313403,58,0,0.117600941,2550.0,9,0,0,0,0.0,2800.0
1,0.8282828279999997,46,2,0.8700249949999997,5200.0,4,3,1,0,2.0,0.0
0,0.975403536,28,0,0.397540984,2683.0,4,0,1,0,0.0,0.0
0,0.11071280300000001,48,0,0.202069812,5700.0,8,0,1,0,1.0,8333.0
0,0.121337079,25,0,183.0,1.0,9,0,0,0,0.0,2800.0
0,0.9999999,23,0,0.214616096,1080.0,1,0,0,0,0.0,6200.0
0,0.004676978,73,0,0.00779844,1666.0,10,0,0,0,0.0,3000.0
0,0.92785722,38,0,0.346646943,6083.0,5,0,2,0,1.0,5989.0
0,0.232959224,62,0,0.25729803100000004,7364.0,5,0,1,0,0.0,5000.0
0,0.28551035,28,1,0.175697002,1900.0,4,0,0,0,2.0,6250.0
0,0.026322672,61,0,0.093190681,10000.0,4,0,1,0,1.0,0.0
0,0.076057106,69,0,199.0,1.0,6,0,0,0,0.0,2660.0
0,0.313387465,32,0,0.7278314309999998,3416.0,6,0,3,0,0.0,5250.0
0,0.305423723,33,0,0.5958670110000001,12000.0,12,0,5,0,0.0,16000.0
0,0.188558042,32,0,0.202069812,5700.0,11,0,0,0,3.0,1700.0
0,0.27019957,61,0,0.349093775,6344.0,8,0,2,0,0.0,12970.0
0,0.256349421,46,0,0.92580872,2843.0,13,0,1,0,2.0,5833.0
0,0.012938684,69,0,0.353473637,4418.0,12,0,2,0,0.0,8000.0
0,0.06659667,53,0,0.300299076,7355.0,8,0,1,0,0.0,8333.0
0,0.055521633,66,0,0.344262295,2500.0,19,0,1,0,0.0,15480.0
0,0.9999999,68,0,0.0,2636.0,0,0,0,0,0.0,2636.0
0,0.9999999,36,0,0.083277815,1500.0,0,0,0,0,0.0,2636.0
0,0.9999999,34,0,0.0,4379.0,1,2,0,0,2.0,6200.0
0,0.9999999,50,0,6.0,6200.0,1,0,0,0,0.0,6200.0
0,0.024890467000000003,39,0,0.8828796559999998,5583.0,12,0,1,0,0.0,4300.0
0,0.083976845,64,0,0.246552069,10005.0,9,0,2,0,1.0,28306.0
0,0.312818455,34,0,0.559950556,2426.0,7,0,2,0,1.0,9000.0
0,0.20151378399999997,48,0,0.333866453,2500.0,6,0,1,0,2.0,6210.0
0,0.036918523,74,0,0.21568244,15341.0,11,0,2,0,0.0,9891.0
0,0.165152325,64,0,287.0,2660.0,6,0,0,0,0.0,2660.0
0,0.80199988,53,0,0.452899437,4086.0,3,0,1,0,0.0,7200.0
0,0.006119884,29,0,0.146670666,3333.0,5,0,0,0,0.0,3717.0
0,0.0,31,0,0.633202955,2300.0,7,0,1,0,0.0,7203.0
0,0.0,40,0,2888.0,4830.0,6,0,2,0,3.0,4830.0
0,0.04099918,67,0,60.0,2206.0,3,0,0,0,0.0,2206.0
0,1.027681661,50,1,0.973016905,3075.0,9,1,2,0,2.0,28306.0
0,0.042243716,70,0,0.25221540600000003,4400.0,9,0,1,0,0.0,8723.0
0,0.59193105,71,0,0.7448758540000002,6000.0,17,0,2,0,3.0,10160.0
1,0.9999999,27,98,0.0,750.0,0,98,0,98,0.0,2636.0
0,0.220861196,64,0,4260.0,7916.0,4,0,2,0,0.0,7916.0
0,0.425249169,38,1,0.273418735,2497.0,4,1,0,1,2.0,6250.0
0,0.9000976349999998,47,0,0.301479751,12839.0,17,0,2,0,1.0,10160.0
0,0.818545449,37,0,0.378557145,6500.0,14,1,1,0,0.0,9750.0
0,0.008132791,57,1,0.111377724,5000.0,3,0,0,0,0.0,2206.0
0,0.941922581,52,0,0.91622027,4666.0,9,0,2,0,0.0,28306.0
0,0.6771045859999999,40,0,1.803255283,3501.0,17,0,1,0,0.0,11105.0
0,0.08605089,78,0,0.009406711,13500.0,6,0,0,0,0.0,2660.0
0,0.003954369,65,0,0.343823117,8547.0,13,0,1,0,0.0,5833.0
0,0.414585415,23,0,0.02268431,528.0,1,0,0,0,0.0,6200.0
0,0.0169983,74,0,0.032820097,9871.0,4,0,0,0,0.0,6250.0
0,0.0,61,0,0.487167942,2220.0,3,0,1,0,1.0,7200.0
0,0.008827464,53,0,0.10128357199999999,9270.0,12,0,1,0,2.0,4300.0
0,0.051630708,67,0,0.06370405400000001,8460.0,11,0,0,0,0.0,1700.0
0,0.377621976,42,0,0.470453053,6091.0,9,0,2,0,2.0,28306.0
0,0.08654861599999998,65,2,2602.0,6574.0,19,0,2,0,1.0,6574.0
0,0.0,44,0,0.0,12416.0,3,0,0,0,0.0,2206.0
0,0.0,44,0,0.434844698,2800.0,4,0,1,0,0.0,0.0
0,0.156048203,41,0,0.16835887,5416.0,5,0,1,0,0.0,5000.0
0,0.0,45,0,0.209219154,5032.0,3,0,1,0,2.0,7200.0
0,0.044230455,75,0,357.0,3717.0,5,0,0,0,0.0,3717.0
0,0.003201559,63,2,1081.0,1300.0,12,0,0,2,0.0,1300.0
1,1.006644518,55,0,265.0,6250.0,4,1,0,0,0.0,6250.0
0,0.061792231,56,0,0.007141837,7000.0,3,0,0,0,0.0,2206.0
0,0.0058475490000000005,46,0,0.456076618,3027.0,11,0,1,0,1.0,10417.0
0,0.045661504000000006,70,0,0.208735346,28916.0,15,0,5,0,1.0,12528.0
0,0.007849608000000001,51,0,0.205655527,3500.0,6,0,1,0,0.0,6210.0
0,0.0,45,0,0.0,2206.0,3,0,0,0,2.0,2206.0
0,0.058894111,72,0,0.004585919,3706.0,3,0,0,0,0.0,2206.0
0,0.381893861,68,0,0.47943098799999995,2600.0,9,0,1,0,0.0,8723.0
0,0.112342993,42,0,0.22456964,3833.0,5,0,0,0,2.0,3717.0
0,0.11366638,35,0,0.096577431,2950.0,12,0,0,0,0.0,1300.0
0,0.23815047399999997,62,0,1033.0,4300.0,12,0,1,0,0.0,4300.0
0,0.987780041,56,0,1861.0,5000.0,5,0,1,0,0.0,5000.0
0,0.018307582,44,0,0.007498124999999999,4000.0,6,0,0,0,0.0,2660.0
0,0.07322108299999999,55,0,0.207158892,8017.0,9,0,2,0,2.0,28306.0
1,0.9709569910000002,52,1,0.339441536,4583.0,10,1,0,0,0.0,3000.0
0,1.026486757,27,0,0.134097574,3750.0,4,0,0,0,0.0,6250.0
0,0.012545715,42,0,0.101632705,7900.0,7,0,0,0,0.0,3614.0
0,0.451176051,42,0,0.315536893,5000.0,13,0,1,0,1.0,5833.0
0,0.353806371,68,0,1634.0,2800.0,9,0,0,0,3.0,2800.0
0,0.013771526999999999,72,0,0.45615216299999994,5940.0,7,0,2,0,2.0,9000.0
1,0.9999999,57,3,1.203074258,4618.0,10,1,2,1,1.0,4250.0
0,0.037182051,47,0,0.098180364,5000.0,5,0,0,0,3.0,3717.0
0,0.17753582899999998,49,0,0.29605591600000003,8011.0,10,0,2,0,0.0,4250.0
0,0.017797513,69,0,0.242768374,4666.0,13,0,1,0,0.0,5833.0
1,0.50059976,26,0,37.0,2206.0,3,0,0,0,1.0,2206.0
0,0.126662222,43,0,0.30848936600000004,5500.0,9,0,1,0,2.0,8723.0
1,0.144294381,60,0,0.044836563,3456.0,3,0,0,1,0.0,2206.0
0,0.022623311,63,0,0.21250595100000005,6300.0,8,0,1,0,0.0,8333.0
0,0.029941166,64,0,0.10772560800000001,6005.0,6,0,1,0,1.0,6210.0
0,0.0008695499999999999,48,0,0.044865404000000005,6017.0,5,0,0,0,0.0,3717.0
0,0.000915961,45,0,0.238913429,28750.0,7,0,3,0,2.0,12083.0
0,0.294223526,63,0,0.462769109,5062.0,11,0,2,0,0.0,9891.0
0,0.000491763,38,0,0.166541635,3998.0,5,0,0,0,0.0,3717.0
0,0.650938432,29,0,0.209386282,3600.0,4,0,0,0,1.0,6250.0
0,0.254614333,74,0,0.22293431,8737.0,17,0,1,0,0.0,11105.0
0,0.5465448070000001,69,0,0.132498696,5750.0,7,0,0,0,1.0,3614.0
0,0.017943466,63,0,2.21446384,400.0,19,0,1,0,0.0,15480.0
0,0.01649945,59,0,524.0,7200.0,3,0,1,0,0.0,7200.0
0,0.29983676800000003,47,0,0.159422302,7200.0,13,0,0,0,0.0,3913.0
0,0.309858693,82,1,0.070482379,4000.0,3,0,0,0,0.0,2206.0
0,0.5664553920000001,51,0,0.979345199,4550.0,14,0,2,0,3.0,10333.0
0,0.8926721709999998,42,0,0.663334058,4600.0,12,0,1,0,1.0,4300.0
0,0.000224994,53,0,0.03446712,6614.0,7,0,0,0,3.0,3614.0
0,0.033944567,45,2,0.159061989,5500.0,9,0,1,0,0.0,8723.0
0,0.948103792,41,0,0.84728214,1158.0,4,0,1,1,1.0,0.0
0,0.10563645,51,0,0.196223621,2700.0,5,0,0,0,1.0,3717.0
0,0.9999999,44,1,0.0,3283.0,0,0,0,0,1.0,2636.0
0,0.056682475,28,0,255.0,2206.0,3,0,0,0,0.0,2206.0
0,0.08313052699999998,78,0,0.034321893,3000.0,5,0,0,0,0.0,3717.0
0,0.052621602,56,0,0.499521073,4175.0,7,0,1,0,0.0,7203.0
0,0.030249244,63,0,0.555686854,3384.0,12,0,1,0,0.0,4300.0
0,0.5750572629999999,57,0,2611.0,9000.0,13,0,2,2,1.0,9000.0
0,0.094166087,28,0,0.350608232,6000.0,9,0,1,0,4.0,8723.0
0,0.853622662,65,0,0.374850012,4166.0,7,0,0,0,0.0,3614.0
0,0.0,52,0,0.45649903,6700.0,10,0,4,0,0.0,11500.0
0,0.202016123,70,0,0.630818798,9000.0,10,0,3,0,1.0,21666.0
0,0.961780609,50,0,0.439454055,6300.0,8,0,2,0,2.0,12970.0
0,0.011521714,65,0,0.003422245,9934.0,9,0,0,0,0.0,2800.0
0,0.058874384,75,0,0.317523318,5038.0,7,0,1,0,0.0,7203.0
0,0.04159872,57,0,4178.0,4000.0,13,0,4,0,2.0,4000.0
0,0.020099999,61,0,0.010229133,4887.0,11,0,0,0,0.0,1700.0
0,0.00215718,57,0,0.179154079,3309.0,11,0,1,0,0.0,10417.0
0,0.058783615,55,0,0.076338247,6444.0,5,0,1,0,0.0,5000.0
0,0.185379109,43,1,0.610299078,4446.0,10,0,2,0,0.0,4250.0
0,0.005169892,58,0,0.100578035,9514.0,6,0,0,0,0.0,2660.0
0,0.234262559,70,0,1199.0,6210.0,6,0,1,0,0.0,6210.0
0,0.5482759079999999,48,0,2381.0,9000.0,16,0,1,0,0.0,9000.0
0,0.002418492,43,0,0.056323946,6000.0,3,0,0,0,0.0,2206.0
0,0.968659873,43,0,0.07339878400000001,2138.0,12,0,0,0,2.0,1300.0
1,0.76866601,60,2,0.459317585,8000.0,10,0,2,0,0.0,4250.0
1,1.018836279,36,0,0.333427442,3541.0,4,0,0,0,1.0,6250.0
0,0.9999999,85,0,0.0,3584.0,2,0,0,0,0.0,3584.0
0,0.309606003,45,0,0.318640423,12091.0,13,0,1,0,6.0,5833.0
0,0.10559472,36,0,0.382973348,7916.0,7,0,1,0,0.0,7203.0
0,0.3586024270000001,37,0,0.415850963,3166.0,9,0,1,0,0.0,8723.0
0,0.597928157,74,0,1439.0,5000.0,5,0,1,0,0.0,5000.0
0,0.28354329100000003,49,0,1.282358821,2000.0,9,0,2,0,2.0,28306.0
0,0.012075016,84,0,9.0,3717.0,5,0,0,0,0.0,3717.0
0,0.596984936,58,0,0.7937933209999999,6347.0,12,0,2,0,0.0,8000.0
0,0.404397069,22,0,0.021924482,820.0,2,0,0,0,0.0,3584.0
0,0.003847512,32,0,0.894274462,3300.0,10,0,2,0,1.0,4250.0
0,1.004782193,36,0,0.339824972,8112.0,8,0,2,0,1.0,12970.0
0,0.10868724099999999,56,1,2101.0,6210.0,6,0,1,0,0.0,6210.0
0,0.967650376,60,0,4411.0,3750.0,15,0,2,0,0.0,3750.0
1,0.9999999,58,1,0.17379879899999998,2663.0,2,0,0,0,1.0,3584.0
0,0.120446055,85,0,2866.0,10370.0,10,0,1,0,0.0,10370.0
1,0.9999999,34,0,0.0,2636.0,0,1,0,0,1.0,2636.0
0,0.322268712,41,3,0.368974953,4750.0,10,0,1,0,0.0,10370.0
0,0.654244355,46,0,3507.0,4500.0,16,0,2,0,2.0,4500.0
0,0.008132791,88,0,0.001893939,1583.0,4,0,0,0,0.0,6250.0
0,0.270683051,44,0,3480.0,6135.0,18,0,1,0,2.0,6135.0
0,0.066493039,55,0,1420.0,7203.0,7,0,1,0,0.0,7203.0
0,0.108888996,31,0,0.053611995,2200.0,7,0,0,0,0.0,3614.0
0,0.037095976,74,0,50.0,6250.0,4,0,0,0,0.0,6250.0
0,0.039319625,78,0,0.309086395,4027.0,6,0,1,0,0.0,6210.0
1,1.026378897,23,0,0.280266568,2700.0,5,0,0,0,1.0,3717.0
0,0.018687111,66,0,2472.0,6210.0,6,0,1,0,0.0,6210.0
0,0.10858863699999999,49,0,0.383736014,12333.0,9,0,2,0,3.0,28306.0
0,0.07846749699999998,39,0,1.031993601,5000.0,20,0,2,0,1.0,4903.0
0,0.049371661,57,0,0.142086217,15750.0,7,0,2,0,0.0,9000.0
0,0.225145893,56,1,8081.0,4830.0,6,0,2,0,3.0,4830.0
0,0.407307566,41,1,1566.0,4300.0,12,0,1,0,4.0,4300.0
0,0.049441002000000005,53,0,0.346696157,14467.0,5,0,3,0,0.0,19444.0
0,0.193278754,44,1,1.05087593,4166.0,21,0,2,0,3.0,9332.0
0,0.149488747,67,0,0.35554815100000003,3000.0,5,0,1,0,2.0,5000.0
0,0.08579570999999998,53,0,2290.0,0.0,4,0,1,0,0.0,0.0
0,0.379674506,45,0,0.246761425,11115.0,8,0,1,0,2.0,8333.0
0,0.474602322,49,0,0.357127169,9105.0,15,0,2,0,1.0,3750.0
0,0.7715735109999998,63,0,0.7774070540000001,6293.0,16,0,2,0,0.0,4500.0
0,0.00999001,28,0,0.08892221999999998,4666.0,6,0,0,0,0.0,2660.0
0,0.122022027,56,1,0.10579894599999999,5500.0,8,0,1,0,0.0,8333.0
0,0.41710700799999995,67,0,3193.0,28306.0,9,0,2,0,1.0,28306.0
0,0.056180116,86,0,0.36039975,1600.0,6,0,0,0,0.0,2660.0
0,0.7799180059999998,25,0,4592.0,10160.0,17,0,2,0,0.0,10160.0
1,0.866593617,30,1,0.543848309,4640.0,10,0,1,0,0.0,10370.0
0,0.107701702,29,0,0.488127968,4000.0,8,0,1,0,0.0,8333.0
0,0.011299435,83,0,6.0,2206.0,3,0,0,0,0.0,2206.0
0,0.8228804479999998,49,0,0.688655672,6002.0,8,0,1,0,0.0,8333.0
0,0.742003972,40,1,0.572952087,6469.0,6,0,1,0,0.0,6210.0
0,0.011045814,47,0,0.295058555,3500.0,5,0,1,0,2.0,5000.0
0,0.044110391,62,0,0.016522423,5083.0,8,0,0,0,0.0,8300.0
0,0.292492274,32,0,0.121334681,1977.0,5,0,0,0,1.0,3717.0
0,0.0,52,1,0.28671667100000003,8265.0,8,0,1,0,2.0,8333.0
0,0.20715976100000005,80,0,186.0,6200.0,1,0,0,0,0.0,6200.0
0,0.785526444,80,0,0.477805349,3626.0,12,0,0,1,0.0,1300.0
0,0.020498975,25,0,0.022732599,8533.0,2,0,0,0,0.0,3584.0
